recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
18352336,"{'steamid': '76561198046087326', 'num_games_owned': 83, 'num_reviews': 9, 'playtime_forever': 6854, 'playtime_last_two_weeks': 0, 'last_played': 1510726656}",english,"10/10 -ign

Died with 2 friends on day 40...
One died to raining frogs from the rain
I was struck by lightning during the rain
Other one went insane and died to rain
Moose Goose died to frogs from the rain

tl;dr fuck the rain
",1444127444,1444127444,True,0,3,4.993757724761962,0,True,False,True
24261125,"{'steamid': '76561198286544203', 'num_games_owned': 45, 'num_reviews': 2, 'playtime_forever': 31381, 'playtime_last_two_weeks': 0, 'last_played': 1570807663}",english,"Much more fun than I anticipated. I bought the Don't Starve pack a few weeks before my friends asked me to join a game. I decided that I might as well, seeing as it would be good tutorial for me, and hey, I got to spend time with my friends.

Little did I know that the experience was going to become a gateway drug. Ever since, I've been so interested in the characters, the story, the function, the play experience... It sucked me right in, and it's such an immersive experience with quirky characters and equally terrifying mobs.

The Klei Development team themselves seem to be active in he community, on their forums, at least, actively working on updates and bugs, should one ever come up.

The only thing I might add is that... perhaps a DST rendition of Adventure Mode could be added for additional challenge. I can see that being loads of fun. And perhaps more story to reveal?",1468268890,1468268890,True,1,0,4.993344783782959,0,True,False,False
19581219,"{'steamid': '76561198262381347', 'num_games_owned': 88, 'num_reviews': 3, 'playtime_forever': 5416, 'playtime_last_two_weeks': 0, 'last_played': 1558891278}",english,Get REKT fast but still awsome to PLAY!,1449663206,1449663206,True,1,1,4.993344783782959,0,True,False,True
16706431,"{'steamid': '76561198019053517', 'num_games_owned': 64, 'num_reviews': 5, 'playtime_forever': 7561, 'playtime_last_two_weeks': 0, 'last_played': 1555906384}",english,"one time a dude in my server told me to make a new one in a very precise way and instead of listening to him i made the server nothing but tumbleweeds. I mean like no trees, no rocks, nothing. just tumbleweed. he got upset and left. i survived for 4 days.",1435265296,1435265296,True,1,1,4.993344783782959,0,True,False,True
16205244,"{'steamid': '76561198105885255', 'num_games_owned': 312, 'num_reviews': 107, 'playtime_forever': 2342, 'playtime_last_two_weeks': 0, 'last_played': 1527276468}",english,More The Fear More The Fun :D,1433514786,1433514786,True,1,0,4.993344783782959,0,True,False,True
13403672,"{'steamid': '76561198109232540', 'num_games_owned': 110, 'num_reviews': 2, 'playtime_forever': 2655, 'playtime_last_two_weeks': 0, 'last_played': 1546248371}",english,i always can not log in,1418746303,1418746303,True,1,0,4.9933438301086435,0,True,False,True
25212124,"{'steamid': '76561198289443167', 'num_games_owned': 8, 'num_reviews': 3, 'playtime_forever': 86, 'playtime_last_two_weeks': 0, 'last_played': 1492440226}",english,ALL BUY,1472408204,1472408204,True,0,1,4.99168062210083,1,True,True,False
20219320,"{'steamid': '76561198082467676', 'num_games_owned': 76, 'num_reviews': 3, 'playtime_forever': 6017, 'playtime_last_two_weeks': 0, 'last_played': 1557069342}",english,good game,1451747147,1451747147,True,0,0,4.99168062210083,0,True,False,True
19693268,"{'steamid': '76561198194215930', 'num_games_owned': 16, 'num_reviews': 2, 'playtime_forever': 304, 'playtime_last_two_weeks': 0, 'last_played': 1483242245}",english,"First time experience from day 1-10

Day 1: Played with a friend, gathered wood and other resources and survived day 1

Day 2: We did the same thing we did as day one

Day 3: Built quite a bit of things and our main food source is berries and cooked carrots

Day 4: Improved our defenses and built better tools

Day 5: We went exploring and we forgot which direction are crib was at

Day 6: Sanitation 66%, health 24% barely survived the night

Day 7: Made our way back home and improved our crib

Day 8: Did what we did in day 1

Day 9: Got lost again

Day 10: Died by 9 dozens of spiders

Definitely 100000/10",1450097687,1469967676,True,0,0,4.99168062210083,0,True,False,False
19317110,"{'steamid': '76561198170396087', 'num_games_owned': 116, 'num_reviews': 2, 'playtime_forever': 843, 'playtime_last_two_weeks': 0, 'last_played': 1495989059}",english,Love this game but there's a weird bug where somethings are high res and then some are low res. I looked at my settings and none of them conflicted with my graphic settings. So yeah plz fix,1448655374,1448655374,True,0,0,4.99168062210083,0,True,False,True
14037073,"{'steamid': '76561198035333644', 'num_games_owned': 36, 'num_reviews': 1, 'playtime_forever': 4978, 'playtime_last_two_weeks': 0, 'last_played': 1453789175}",english,"Don't let the darkness get to you. God speed, don't starve",1421526493,1435623350,True,0,1,4.99168062210083,1,True,False,True
25399095,"{'steamid': '76561198083284898', 'num_games_owned': 222, 'num_reviews': 63, 'playtime_forever': 9254, 'playtime_last_two_weeks': 0, 'last_played': 1570909911}",english,After 100+ Hours of gameplay with friends I can tell you this is one of the best games I have ever played. Art style - Beautiful and creative. Gameplay - Entertaining. Multiplayer - Host on your PC is great thing. Storyline - Well... Not well defined but enjoyable. And I like how devs keep updating it every season. 10/10,1473267749,1559893249,True,1,0,4.990025043487549,0,True,False,False
24085815,"{'steamid': '76561198167639530', 'num_games_owned': 28, 'num_reviews': 1, 'playtime_forever': 1426, 'playtime_last_two_weeks': 0, 'last_played': 1559976650}",english,"I think this game is really good.But,it doesn't have chinese.A lot of Chinese player English is not good.So if this game have chinese. It can get popular.All in All this is a really good game.I like it!",1467650708,1467650708,True,1,0,4.990025043487549,1,True,False,False
23589800,"{'steamid': '76561198139377637', 'num_games_owned': 31, 'num_reviews': 1, 'playtime_forever': 20844, 'playtime_last_two_weeks': 0, 'last_played': 1527816050}",english,god i really like this game,1466043989,1466043989,True,1,0,4.990025043487549,0,True,False,False
23179736,"{'steamid': '76561198299076934', 'num_games_owned': 30, 'num_reviews': 1, 'playtime_forever': 4521, 'playtime_last_two_weeks': 0, 'last_played': 1571452001}",english,"A wonderful game with beautiful art parts .You will never feel sorry about your choice !
Finally but  not the least important , Don't starve !",1464087024,1464087024,True,1,0,4.990025043487549,0,True,True,False
22847282,"{'steamid': '76561198283663534', 'num_games_owned': 47, 'num_reviews': 3, 'playtime_forever': 12673, 'playtime_last_two_weeks': 0, 'last_played': 1571535271}",english,"This is one of my favorite online multiplayer games. A group of friends and myself all would play this game nearly every night. You can play this game just about anyway you want, PvP or in a team. There are many biomes to explore and different seasonal monsters to kill, if you get bored or want to explore something new, you can add caves to your game which makes things exciting.

I reccomend this game for anyone who wants to play a survival game with a group of friends.",1462639164,1462639164,True,1,0,4.990025043487549,0,True,False,False
22558048,"{'steamid': '76561198115033251', 'num_games_owned': 80, 'num_reviews': 30, 'playtime_forever': 4337, 'playtime_last_two_weeks': 0, 'last_played': 1574362204}",english,i starved,1461279821,1461279821,True,1,0,4.990025043487549,0,True,False,False
21553328,"{'steamid': '76561198102479946', 'num_games_owned': 116, 'num_reviews': 1, 'playtime_forever': 8815, 'playtime_last_two_weeks': 0, 'last_played': 1542791784}",english,Really really really really fun to play with your best friend right next to you. Fun to play without your best friend next to you. Awesome game. Still haven't survived a year though...,1456782779,1456782779,True,1,0,4.990025043487549,0,True,False,True
20067082,"{'steamid': '76561198253505756', 'num_games_owned': 64, 'num_reviews': 9, 'playtime_forever': 2082, 'playtime_last_two_weeks': 0, 'last_played': 1566069302}",english,very good game,1451393879,1451393879,True,1,0,4.990025043487549,0,True,False,True
19683396,"{'steamid': '76561198106287104', 'num_games_owned': 21, 'num_reviews': 6, 'playtime_forever': 14048, 'playtime_last_two_weeks': 0, 'last_played': 1556430011}",english,"joined random server

made a base with the people

some people leave

winter comes

base has a lot of cool stuff

deerclops destroys it all

we all get rekt

10/10 would get rekt again.",1450041483,1450041483,True,1,0,4.990025043487549,0,True,False,True
18883272,"{'steamid': '76561198150327146', 'num_games_owned': 166, 'num_reviews': 1, 'playtime_forever': 1301, 'playtime_last_two_weeks': 0, 'last_played': 1479538535}",english,10/10 would starve again.,1446682759,1446682759,True,1,0,4.990025043487549,0,True,False,True
18408107,"{'steamid': '76561198071734132', 'num_games_owned': 16, 'num_reviews': 2, 'playtime_forever': 625, 'playtime_last_two_weeks': 0, 'last_played': 1517053984}",english,I Love the game easily my best purcase for $15. I Love the game but u might need to add some more characters to the game.,1444468028,1444468028,True,1,0,4.990025043487549,0,True,False,True
17779498,"{'steamid': '76561198008894078', 'num_games_owned': 345, 'num_reviews': 7, 'playtime_forever': 10469, 'playtime_last_two_weeks': 0, 'last_played': 1566680589}",english,Good fun with friends,1440877635,1440877635,True,1,0,4.990025043487549,0,True,False,True
17700339,"{'steamid': '76561198208939149', 'num_games_owned': 14, 'num_reviews': 3, 'playtime_forever': 94312, 'playtime_last_two_weeks': 725, 'last_played': 1580432153}",english,"The game by itself is amazing, and will multiplayer the possiblities are even more endless.",1440453292,1440453292,True,1,0,4.990025043487549,0,True,False,True
17023024,"{'steamid': '76561198181399959', 'num_games_owned': 146, 'num_reviews': 1, 'playtime_forever': 27349, 'playtime_last_two_weeks': 0, 'last_played': 1576717474}",english,This game is so much fun! There's a lot more to the game than it seems at first. Very enjoyable!,1436772432,1436772432,True,1,1,4.990025043487549,0,True,False,True
16515820,"{'steamid': '76561198074589708', 'num_games_owned': 90, 'num_reviews': 2, 'playtime_forever': 25821, 'playtime_last_two_weeks': 0, 'last_played': 1558572648}",english,"I had been looking for a game like this.  I said, why can't I play Harvest Moon but then also hunt monsters but also build things like Minecraft but Minecraft is boring to me.  And Steam kept recommending this game and I kept saying 'ehhh, maybe'.

I was wrong and stupid. This is everything I've ever wanted, always.",1434689236,1434689236,True,1,0,4.990025043487549,0,True,False,True
16431632,"{'steamid': '76561198146217029', 'num_games_owned': 197, 'num_reviews': 10, 'playtime_forever': 15508, 'playtime_last_two_weeks': 0, 'last_played': 1554588463}",english,"The successor to the beautiful ""Dont Starve"". Highly recommend whether you play with friends or strangers.",1434413891,1434413891,True,1,1,4.990025043487549,0,True,False,True
16329438,"{'steamid': '76561198094403643', 'num_games_owned': 88, 'num_reviews': 15, 'playtime_forever': 1100, 'playtime_last_two_weeks': 0, 'last_played': 1503103670}",english,In this reveiw I will be talking about the pros and the cons of the game and why I think the pros outway the cons. So the game is basically a multiplayer online game where the point of it is to go as long as you can without getting killed or dying in some way shape or form. The biggest fault of the game is it gets boring after a few hours so be sure to give mods a chance if you dont like the game itself. The biggest pro of the game is that it is great for having a good time with friends and working together. Overall I think this game is a great buy for anyone who likes survival games. I give this game an 8 out of 10.,1434117307,1435155888,True,1,0,4.990025043487549,0,True,False,True
16164688,"{'steamid': '76561198147246131', 'num_games_owned': 94, 'num_reviews': 6, 'playtime_forever': 9454, 'playtime_last_two_weeks': 7, 'last_played': 1580424501}",english,"Each day counts. If you don't work together, chances are you won't survive once autumn ends. If you're not ready for each season, you won't last the full cycle. Each season has a different problem of their own, whether it'd be frostbites, wetness, or extreme heat. The availability of mobs also changes with each season, giving some variety of items and mobs to work with. It's best if you've played on your own first to learn where everything is and how they work before playing with others. This is not a game where you can wing it on the fly.",1433365936,1433365936,True,1,1,4.990025043487549,1,True,False,True
14542317,"{'steamid': '76561198087074001', 'num_games_owned': 23, 'num_reviews': 1, 'playtime_forever': 10770, 'playtime_last_two_weeks': 0, 'last_played': 1573869611}",english,"I was really hyped for this game and it is accualy even better than i expected it to be! Go ahead and try it, it is so much fun. Really good part of this game is that you cant ever explore everything. Each game = new things = FUN!!!",1424346629,1424346629,True,1,1,4.990025043487549,1,True,False,True
14186244,"{'steamid': '76561198053369830', 'num_games_owned': 133, 'num_reviews': 6, 'playtime_forever': 24390, 'playtime_last_two_weeks': 0, 'last_played': 1562013690}",english,"friend spams me to make log suits and spears, but im busy dying to tentacles because of lag

10/10 would break my internet router again",1422326218,1422326218,True,1,2,4.990025043487549,0,True,False,True
14103973,"{'steamid': '76561198110588055', 'num_games_owned': 278, 'num_reviews': 10, 'playtime_forever': 1538, 'playtime_last_two_weeks': 0, 'last_played': 1493518839}",english," I logged in, I died... it moved me...",1421882535,1421882535,True,1,0,4.990025043487549,0,True,False,True
